issue_key,comment_id,comment_created_datetimetz,comment_updated_datetimetz,comment_author_id,comment_author_name,comment_author_timezone,comment_author_update_id,comment_author_update_name,comment_author_update_timezone,comment_body,project
HELIX-773,16669438,2018-10-30T23:44:15.935+0000,2018-10-30T23:44:15.935+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"GitHub user zhan849 opened a pull request:

    https://github.com/apache/helix/pull/281

    [HELIX-773] add getLastScheduledTaskTimestamp information in workflow rest API

    - Added TaskExecutionInfo object to wrap task execution information
    - added TaskExecutionInfo to last scheduled task in workflow property in workflow rest API
    - Modified related tests

You can merge this pull request into a Git repository by running:

    $ git pull https://github.com/zhan849/helix harry/workflow-rest

Alternatively you can review and apply these changes as the patch at:

    https://github.com/apache/helix/pull/281.patch

To close this pull request, make a commit to your master/trunk branch
with (at least) the following in the commit message:

    This closes #281
    
----
commit 917f6b7ee1b2b44b10eea7e5de7f07aa7f184618
Author: Harry Zhang <hrzhang@...>
Date:   2018-10-30T23:43:25Z

    [HELIX-773] add getLastScheduledTaskTimestamp information in workflow rest api

----
",helix
HELIX-773,16670702,2018-10-31T20:49:53.732+0000,2018-10-31T20:49:53.732+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"Github user asfgit closed the pull request at:

    https://github.com/apache/helix/pull/281
",helix
HELIX-773,16670718,2018-10-31T20:59:51.344+0000,2018-10-31T20:59:51.344+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1558 (See [https://builds.apache.org/job/helix/1558/])
[HELIX-773] add getLastScheduledTaskTimestamp information in workflow (hrzhang: rev 566d4f166473b477ea0db1cfba5d04c8f3d6bf30)
* (add) helix-core/src/test/java/org/apache/helix/task/TestGetLastScheduledTaskExecInfo.java
* (edit) helix-rest/src/main/java/org/apache/helix/rest/server/resources/helix/WorkflowAccessor.java
* (delete) helix-core/src/test/java/org/apache/helix/task/TestGetLastScheduledTaskTimestamp.java
* (edit) helix-core/src/main/java/org/apache/helix/task/TaskDriver.java
* (add) helix-core/src/main/java/org/apache/helix/task/TaskExecutionInfo.java
* (edit) helix-rest/src/test/java/org/apache/helix/rest/server/TestWorkflowAccessor.java
",helix
HELIX-772,16669436,2018-10-30T23:35:40.920+0000,2018-10-30T23:35:40.920+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"GitHub user zhan849 opened a pull request:

    https://github.com/apache/helix/pull/280

    [HELIX-772] add TaskDriver.addUserContent() api and related tests

    
    Implemented TaskDriver.addUserContent()
    Added test (TestGetSetUserContentStore) for testing all getter/setter for user content
    Modified unstable TestIndependentTaskRebalancer

You can merge this pull request into a Git repository by running:

    $ git pull https://github.com/zhan849/helix harry/add-user-content

Alternatively you can review and apply these changes as the patch at:

    https://github.com/apache/helix/pull/280.patch

To close this pull request, make a commit to your master/trunk branch
with (at least) the following in the commit message:

    This closes #280
    
----
commit df24f5975bd517626490f14e6e038f8370ddd815
Author: Harry Zhang <hrzhang@...>
Date:   2018-10-30T23:25:12Z

    [HELIX-772] add TaskDriver.addUserContent() api and related tests

----
",helix
HELIX-772,16670698,2018-10-31T20:48:28.893+0000,2018-10-31T20:48:28.893+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"Github user asfgit closed the pull request at:

    https://github.com/apache/helix/pull/280
",helix
HELIX-772,16670717,2018-10-31T20:59:50.358+0000,2018-10-31T20:59:50.358+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1558 (See [https://builds.apache.org/job/helix/1558/])
[HELIX-772] add TaskDriver.addUserContent() api and related tests (hrzhang: rev 0c251bbf640206729755301c3dda734eea78343f)
* (add) helix-core/src/test/java/org/apache/helix/task/TestGetSetUserContentStore.java
* (edit) helix-core/src/main/java/org/apache/helix/task/TaskUtil.java
* (edit) helix-core/src/test/java/org/apache/helix/integration/task/TestIndependentTaskRebalancer.java
* (delete) helix-core/src/test/java/org/apache/helix/task/TestGetUserContentStore.java
* (edit) helix-core/src/main/java/org/apache/helix/task/TaskDriver.java
",helix
HELIX-771,16669413,2018-10-30T23:01:05.765+0000,2018-10-30T23:01:05.765+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"GitHub user zhan849 opened a pull request:

    https://github.com/apache/helix/pull/278

    [HELIX-771] More detailed top state handoff metrics

    
    Added more details about top state handoff to distinguish helix latency and user latency
    
    
    We define there are 2 types of handoff
    - Graceful handoff (controlled top state handoff, i.e. disable instance, load balance, etc)
    - Non-Graceful (uncontroller top state handoff, i.e. node crash, etc)
    
    
    For graceful handoff, we record total handoff latency and user latency
    For non-graceful handoff, we record total handoff only
    
    
    Moved top state handoff metrics to an independent stage to make logics cleaner.\
    Refactored TestTopStateHandoffmetrics to make it cleaner and more json more natively

You can merge this pull request into a Git repository by running:

    $ git pull https://github.com/zhan849/helix harry/topstate-metrics

Alternatively you can review and apply these changes as the patch at:

    https://github.com/apache/helix/pull/278.patch

To close this pull request, make a commit to your master/trunk branch
with (at least) the following in the commit message:

    This closes #278
    
----
commit 7e49f995e29ea200fcc42ce6af148ed521979f5c
Author: Harry Zhang <hrzhang@...>
Date:   2018-10-30T22:55:20Z

    [HELIX-771] More detailed top state handoff metrics

----
",helix
HELIX-771,16669418,2018-10-30T23:08:26.976+0000,2018-10-30T23:08:26.976+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"Github user asfgit closed the pull request at:

    https://github.com/apache/helix/pull/278
",helix
HELIX-771,16669482,2018-10-31T01:16:54.960+0000,2018-10-31T01:16:54.960+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1557 (See [https://builds.apache.org/job/helix/1557/])
[HELIX-771] More detailed top state handoff metrics (hrzhang: rev 7e49f995e29ea200fcc42ce6af148ed521979f5c)
* (edit) helix-core/src/main/java/org/apache/helix/controller/stages/ClusterDataCache.java
* (edit) helix-core/src/test/java/org/apache/helix/integration/task/TestIndependentTaskRebalancer.java
* (edit) helix-core/src/test/resources/TestTopStateHandoffMetrics.json
* (add) helix-core/src/main/java/org/apache/helix/controller/stages/MissingTopStateRecord.java
* (edit) helix-core/src/main/java/org/apache/helix/monitoring/mbeans/ClusterStatusMonitor.java
* (edit) helix-core/src/main/java/org/apache/helix/controller/GenericHelixController.java
* (edit) helix-core/src/main/java/org/apache/helix/controller/stages/CurrentStateComputationStage.java
* (add) helix-core/src/main/java/org/apache/helix/controller/stages/TopStateHandoffReportStage.java
* (edit) helix-core/src/main/java/org/apache/helix/monitoring/mbeans/ResourceMonitor.java
* (edit) helix-core/src/main/java/org/apache/helix/task/TaskDriver.java
* (edit) helix-core/src/test/java/org/apache/helix/monitoring/mbeans/TestTopStateHandoffMetrics.java
* (edit) helix-core/src/main/java/org/apache/helix/controller/stages/TaskGarbageCollectionStage.java
",helix
HELIX-770,16667902,2018-10-29T23:51:19.163+0000,2018-10-29T23:51:19.163+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"GitHub user narendly opened a pull request:

    https://github.com/apache/helix/pull/277

    [HELIX-770] HELIX: Fix a possible NPE in loadBalance in IntermediateS…

    …tateCalcStage
    
    In isLoadBalanceDownwardForAllReplicas() in IntermediateStateCalcStage, statePriorityMap was throwing a NPE because the partition contained a replica in ERROR state, and the map did not have an entry for it. To amend the issue, Venice added the ERROR state in the state model with a priority, and Helix added checks to prevent NPEs.
    Changelist:
    1. Add containsKey checks in isLoadBalanceDownwardForAllReplicas()
    2. Make the Controller correctly log all partitions with ERROR state replicas
    3. Add HelixDefinedStates in statePriorityList if not already added

You can merge this pull request into a Git repository by running:

    $ git pull https://github.com/narendly/helix master

Alternatively you can review and apply these changes as the patch at:

    https://github.com/apache/helix/pull/277.patch

To close this pull request, make a commit to your master/trunk branch
with (at least) the following in the commit message:

    This closes #277
    
----
commit 7bc70e24abd89611580098670ed02b2736ccfac0
Author: Hunter Lee <hulee@...>
Date:   2018-10-29T23:50:41Z

    [HELIX-770] HELIX: Fix a possible NPE in loadBalance in IntermediateStateCalcStage
    
    In isLoadBalanceDownwardForAllReplicas() in IntermediateStateCalcStage, statePriorityMap was throwing a NPE because the partition contained a replica in ERROR state, and the map did not have an entry for it. To amend the issue, Venice added the ERROR state in the state model with a priority, and Helix added checks to prevent NPEs.
    Changelist:
    1. Add containsKey checks in isLoadBalanceDownwardForAllReplicas()
    2. Make the Controller correctly log all partitions with ERROR state replicas
    3. Add HelixDefinedStates in statePriorityList if not already added

----
",helix
HELIX-770,16667948,2018-10-30T00:54:23.915+0000,2018-10-30T00:54:23.915+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"Github user asfgit closed the pull request at:

    https://github.com/apache/helix/pull/277
",helix
HELIX-770,16667951,2018-10-30T00:56:42.263+0000,2018-10-30T00:56:42.263+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1555 (See [https://builds.apache.org/job/helix/1555/])
[HELIX-770] HELIX: Fix a possible NPE in loadBalance in (hulee: rev cf010f90426003dab7e713945c2c9daa23ffed13)
* (edit) helix-core/src/main/java/org/apache/helix/model/StateModelDefinition.java
* (edit) helix-core/src/main/java/org/apache/helix/controller/stages/IntermediateStateCalcStage.java
",helix
HELIX-769,16667878,2018-10-29T23:24:06.859+0000,2018-10-29T23:24:06.859+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1552 (See [https://builds.apache.org/job/helix/1552/])
[HELIX-769] TASK2.0: Add PropertyKey APIs for new ZNode structure (hulee: rev 739adb0d6ed35d7281e1c4cbddcffda56a223689)
* (edit) helix-core/src/main/java/org/apache/helix/PropertyKey.java
* (edit) helix-core/src/main/java/org/apache/helix/PropertyType.java
* (edit) helix-core/src/main/java/org/apache/helix/PropertyPathBuilder.java
* (delete) helix-core/src/test/java/org/apache/helix/util/TestGetWorkflowContext.java
* (add) helix-core/src/test/java/org/apache/helix/util/TestPropertyKeyGetPath.java
",helix
HELIX-768,16667877,2018-10-29T23:24:05.943+0000,2018-10-29T23:24:05.943+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1552 (See [https://builds.apache.org/job/helix/1552/])
[HELIX-768] TASK: Fix a bug in WorkflowAccessor (hulee: rev 65bb35090a90679cc0973d142a1d9a27d1522bbe)
* (edit) helix-core/src/main/java/org/apache/helix/task/WorkflowConfig.java
* (edit) helix-rest/src/main/java/org/apache/helix/rest/server/resources/helix/WorkflowAccessor.java
",helix
HELIX-767,16667876,2018-10-29T23:24:04.724+0000,2018-10-29T23:24:04.724+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1552 (See [https://builds.apache.org/job/helix/1552/])
[HELIX-767] TASK: Remove quotaType fields from Workflow and Job Beans (hulee: rev 1d32172a53224019b29a6098378daf066ee28e80)
* (edit) helix-core/src/main/java/org/apache/helix/task/beans/WorkflowBean.java
* (edit) helix-core/src/main/java/org/apache/helix/task/beans/JobBean.java
* (edit) helix-core/src/main/java/org/apache/helix/task/WorkflowConfig.java
",helix
HELIX-766,16667537,2018-10-29T17:55:04.078+0000,2018-10-29T17:55:04.078+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1547 (See [https://builds.apache.org/job/helix/1547/])
[HELIX-766] TASK: Add logging functionality in AssignableInstanceManager (hulee: rev 5033785c231af363953367f65f77513911b753f5)
* (edit) helix-core/src/main/java/org/apache/helix/task/AssignableInstanceManager.java
* (edit) helix-core/src/main/java/org/apache/helix/controller/stages/ClusterDataCache.java
",helix
HELIX-765,16667536,2018-10-29T17:54:54.412+0000,2018-10-29T17:54:54.412+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1547 (See [https://builds.apache.org/job/helix/1547/])
[HELIX-765] TASK: Build quota profile from scratch every rebalance (hulee: rev 930a4b7ae7eb63be0a751a593ba630ae55fb2cfb)
* (edit) helix-core/src/main/java/org/apache/helix/controller/stages/ClusterDataCache.java
",helix
HELIX-764,16667535,2018-10-29T17:54:44.039+0000,2018-10-29T17:54:44.039+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1547 (See [https://builds.apache.org/job/helix/1547/])
[HELIX-764] TASK: Fix LiveInstanceCurrentState change flag (hulee: rev d33d9efea25fe9d2bbbb9e84a4ce7614b544ef2d)
* (edit) helix-core/src/main/java/org/apache/helix/controller/stages/ClusterDataCache.java
",helix
HELIX-762,16667533,2018-10-29T17:54:33.997+0000,2018-10-29T17:54:33.997+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1547 (See [https://builds.apache.org/job/helix/1547/])
[HELIX-762] TASK: Change LOG mode from info to debug (hulee: rev e7b960c22896c08337292d20f674f20a7f1391d0)
* (edit) helix-core/src/main/java/org/apache/helix/task/assigner/AssignableInstance.java
* (edit) helix-core/src/main/java/org/apache/helix/task/AssignableInstanceManager.java
",helix
HELIX-756,16627683,2018-09-25T17:28:49.124+0000,2018-09-25T17:28:49.124+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"GitHub user narendly opened a pull request:

    https://github.com/apache/helix/pull/271

    [HELIX-756] TASK: Change LOG mode from info to debug

    

You can merge this pull request into a Git repository by running:

    $ git pull https://github.com/narendly/helix master

Alternatively you can review and apply these changes as the patch at:

    https://github.com/apache/helix/pull/271.patch

To close this pull request, make a commit to your master/trunk branch
with (at least) the following in the commit message:

    This closes #271
    
----
commit 5140db0c50439c115d0c7d2637f7ad723f6f147a
Author: Hunter Lee <hulee@...>
Date:   2018-09-25T17:19:31Z

    [HELIX-754] TASK: Fix LiveInstanceCurrentState change flag
    
    Previously, existsLiveInstanceOrCurrentStateChange was getting reset in ClusterDataCache when its getter was called. This was problematic because if there were multiple jobs or multiple workflows, whoever calls this getter would get the correct flag value, and the ensuing callers would get a false because the flag would have been reset. This RB fixes that bug by reseting the flat right in the beginning of refresh() call in ClusterDataCache, which allows all callers during that pipeline would get the same, correct value.
    Changelist:
    1. Change the getter so that it does not reset the flag; instead, reset the flag in the beginning of refresh()

commit e9f6c98dc58cb7bb842ff1f41063174003277823
Author: Hunter Lee <hulee@...>
Date:   2018-09-25T17:22:36Z

    [HELIX-755] TASK: Build quota profile from scratch every rebalance
    
    It has been reported that instances have a full quota despite no tasks existing in their CURRENTSTATES. The cause of this is not clear, so making ClusterDataCache trigger a refresh of all AssignableInstances will ensure that there aren't situations where it looks like there has been a thread leak. Optimizations will be implemented if necessary. Changelist: 1. Make AssignableInstanceManager build all AssignableInstances from scratch every rebalance

commit 4aaa00727fe34b9cdfde2978eeb8a892dcf29add
Author: Hunter Lee <hulee@...>
Date:   2018-09-25T17:25:39Z

    [HELIX-756] TASK: Change LOG mode from info to debug
    
    In production, it was observed that some users were running thousands of tasks, and since AssignableInstance leaves a line of log for each task assigned or released, the amount of log that was being generated was too much, and it was too verbose.
    Changelist:
    1. Change the logging mode from info to debug in AssignableInstance and AssignableInstanceManager

----
",helix
HELIX-756,16665820,2018-10-27T01:30:33.634+0000,2018-10-27T01:30:33.634+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"Github user narendly closed the pull request at:

    https://github.com/apache/helix/pull/271
",helix
HELIX-753,16624211,2018-09-21T21:35:01.752+0000,2018-09-21T21:35:01.752+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"GitHub user zhan849 opened a pull request:

    https://github.com/apache/helix/pull/270

    [HELIX-753] Record top state handoff finished in single cluster data cache refresh

    This PR adds top state handoff reporting when a single pipeline refresh catches the entire handoff process, which we missed before. Here is the rough procedure:
    
    
    - retrieve cached last top state instance for a partition
    - retrieve current top state instance for a partition
    - if there is no missing top state record of that partition, and top state instance changed, we record the number
    
    Current top state end time is easy to find from current state in cluster data cache, for handoff start time, if we cannot find it, we use last pipeline run's end time for best guess. Detailed reason is explained in code comment.
    
    
    Added test case to verify such top state handoff, and consolidated common part in TestTopStateHandoffMetrics for avoiding code replication

You can merge this pull request into a Git repository by running:

    $ git pull https://github.com/zhan849/helix harry/topstate

Alternatively you can review and apply these changes as the patch at:

    https://github.com/apache/helix/pull/270.patch

To close this pull request, make a commit to your master/trunk branch
with (at least) the following in the commit message:

    This closes #270
    
----
commit d501e8fa30596d9cd98078f0d1ce7c1ecf20c595
Author: Harry Zhang <hrzhang@...>
Date:   2018-09-21T21:32:15Z

    [HELIX-753] Record top state handoff finished in single cluster data cache refresh

----
",helix
HELIX-753,16664398,2018-10-25T23:03:25.641+0000,2018-10-25T23:03:25.641+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"Github user asfgit closed the pull request at:

    https://github.com/apache/helix/pull/270
",helix
HELIX-753,16664402,2018-10-25T23:05:51.402+0000,2018-10-25T23:05:51.402+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1545 (See [https://builds.apache.org/job/helix/1545/])
[HELIX-753] Record top state handoff finished in single cluster data (hrzhang: rev 67ff66b4897309c785b8b42863e95734eba81aab)
* (edit) helix-core/src/test/java/org/apache/helix/monitoring/mbeans/TestTopStateHandoffMetrics.java
* (edit) helix-core/src/main/java/org/apache/helix/controller/GenericHelixController.java
* (edit) helix-core/src/main/java/org/apache/helix/controller/stages/ClusterEvent.java
* (edit) helix-core/src/main/java/org/apache/helix/controller/stages/CurrentStateComputationStage.java
* (edit) helix-core/src/test/resources/TestTopStateHandoffMetrics.json
* (edit) helix-core/src/main/java/org/apache/helix/controller/stages/AttributeName.java
",helix
HELIX-752,16620953,2018-09-19T17:52:06.819+0000,2018-09-19T17:52:06.819+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"GitHub user narendly opened a pull request:

    https://github.com/apache/helix/pull/269

    [HELIX-752] Add missing shutdown for RoutingTableProvider

    Changelist:
    1. Add a missing shutdown() call to avoid having a background thread keep printing out error messages

You can merge this pull request into a Git repository by running:

    $ git pull https://github.com/narendly/helix e8e5770

Alternatively you can review and apply these changes as the patch at:

    https://github.com/apache/helix/pull/269.patch

To close this pull request, make a commit to your master/trunk branch
with (at least) the following in the commit message:

    This closes #269
    
----
commit 355e4d4e1e678d13793f39d044a51e7be76abed8
Author: Hunter Lee <hulee@...>
Date:   2018-09-19T17:50:48Z

    [HELIX-752] Add missing shutdown for RoutingTableProvider
    
    Changelist:
    1. Add a missing shutdown() call to avoid having a background thread keep printing out error messages

----
",helix
HELIX-752,16624140,2018-09-21T20:35:33.606+0000,2018-09-21T20:35:33.606+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1537 (See [https://builds.apache.org/job/helix/1537/])
[HELIX-752] Add missing shutdown for RoutingTableProvider (lxia: rev 580f1facc349cfcaa8cab93de3409834dd592ac4)
* (edit) helix-core/src/test/java/org/apache/helix/integration/spectator/TestRoutingTableProvider.java
",helix
HELIX-751,16624157,2018-09-21T20:48:43.286+0000,2018-09-21T20:48:43.286+0000,githubbot,ASF GitHub Bot,Etc/UTC,githubbot,ASF GitHub Bot,Etc/UTC,"Github user asfgit closed the pull request at:

    https://github.com/apache/helix/pull/268
",helix
HELIX-751,16624163,2018-09-21T20:51:07.113+0000,2018-09-21T20:51:07.113+0000,hudson,Hudson,Etc/UTC,hudson,Hudson,Etc/UTC,"FAILURE: Integrated in Jenkins build helix #1538 (See [https://builds.apache.org/job/helix/1538/])
[HELIX-751] TASK: Fix AssignableInstanceComparator so that it sorts (hulee: rev 11b721350091247cd3aa9716345ebdd53199ab53)
* (edit) helix-core/src/main/java/org/apache/helix/task/assigner/ThreadCountBasedTaskAssigner.java
",helix
